,number,date,range,concept,negation,hof,location,correct_answ,hof_answ,location_answ,negation_answ,bleu,levenshtein,old_cosine_sim,jaccard,elmo,cosine
980,981,3/1/20 6:50,drug allergies,Obesity,1,0,,1,1,1,1,1.277777778,0.785714286,0.855543911,0.727272727,0.397930592,0.142037149
981,982,3/1/20 6:50,diabetes,Obesity,0,0,,1,1,1,1,0.263157895,0.470588235,0.809197426,0.636363636,0.629184663,0.591276586
982,983,3/1/20 6:50,rehabilitation,Rehabilitation therapy,0,0,,1,1,1,1,0.263157895,0.636363636,0.745181441,0.769230769,0.700627923,0.681501731
983,984,3/1/20 6:50,htn,Obesity,0,0,,1,1,1,1,0.263157895,0.5,0.673710167,0.6,0.614535987,0.514863908
984,985,3/1/20 6:50,Rehabilitation,Rehabilitation therapy,0,0,,1,1,1,1,0.263157895,0.636363636,0.745181441,0.769230769,0.700550258,0.681501731
985,986,3/1/20 6:50,diabetes,Obesity,0,0,,1,1,1,1,0.263157895,0.470588235,0.809197426,0.636363636,0.632714748,0.591276586
986,987,3/1/20 6:50,physical therapy,Physical therapy,0,0,,1,1,1,1,1,1,1,1,0.931750953,1
987,988,3/1/20 6:50,GERD,Depressive disorder,0,0,,1,1,1,1,0.646551724,0.741935484,0.67886433,0.823529412,0.492348582,0.1406822
988,989,3/1/20 6:51,Chronic Pain Syndrome,Depressive disorder,0,0,,1,1,1,1,1,1,1,1,0.632475019,0.355920206
989,990,3/1/20 6:51,blood draws,Venous blood sampling,0,0,Blood,0,,,,0.172413793,0.285714286,0.414316639,0.411764706,0.408405602,0.412502616
990,991,3/1/20 6:51,Type II Diabetes,Depressive disorder,0,0,,1,1,1,1,0.166666667,0.175,0.395424525,0.529411765,0.616524398,0.127575338
991,992,3/1/20 6:51,Depression,Depressive disorder,0,0,,1,1,1,1,0.263157895,0.473684211,0.714156926,0.7,0.597866356,0.681694873
992,993,3/1/20 6:51,Asthma,Depressive disorder,0,0,,1,1,1,1,1,1,1,1,0.46438092,0.295973003
993,994,3/1/20 6:52,tubal ligation,Tubal Ligation,0,1,,1,1,1,1,1,1,1,1,0.927446544,1
994,995,3/1/20 6:52,Osteoarthritis,Depressive disorder,0,0,,1,1,1,1,0,0.461538462,0.608981133,0.5,0.442205876,0.30654237
995,996,3/1/20 6:52,tubal ligation,Tubal Ligation,0,0,,1,1,1,1,1,1,1,1,0.927823305,1
996,997,3/1/20 6:52,adrenal adenoma,Depressive disorder,0,0,Adrenal Glands,1,1,1,1,0.344827586,0.625,0.647978768,0.75,0.465382129,0.038026097
997,998,3/1/20 6:52,hives,Depressive disorder,0,0,,1,1,1,1,0.5,0.111111111,0.684219539,0.1,0.437144428,0.209229346
998,999,3/1/20 6:52,percussion,Percussion,0,0,,1,1,1,1,1,1,1,1,0.922432661,1
999,1000,3/1/20 6:53,dementia,Depressive disorder,0,0,,1,1,1,1,1,1,1,1,0.522114456,0.613584019
1000,1001,3/1/20 6:53,percussion,Percussion,0,0,Chest,1,1,1,1,1,1,1,1,0.922474563,1
1001,1002,3/1/20 6:53,breast cancer,Depressive disorder,1,1,Breast,1,1,1,0,0.25,0.625,0.732954413,0.75,0.564685702,0.129137488
1002,1003,3/1/20 6:53,Pulmonary adenoma,Depressive disorder,0,0,Lung,1,1,1,1,0.172413793,0.176470588,0.509897235,0.642857143,0.351165444,0.012709957
1003,1004,3/1/20 6:54,Colon polyps,Depressive disorder,0,0,Colon structure (body structure),1,1,1,1,0.9375,0.857142857,0.883559853,0.888888889,0.523801923,-0.028242481
1004,1005,3/1/20 6:54,DYSLIPIDEMIA,Transient Ischemic Attack,0,0,,1,1,1,1,0.5,0.923076923,0.496387571,1,0.325729072,0.134253105
1005,1006,3/1/20 6:55,Angioplasty,Angioplasty,0,0,,1,1,1,1,1,1,1,1,0.948899806,1
1006,1007,3/1/20 6:55,ADULT ONSET DIABETES,Transient Ischemic Attack,0,0,,1,1,1,1,0.166666667,0.225,0.26173386,0.75,0.612339318,0.102634735
1007,1008,3/1/20 6:55,angioplasty,Angioplasty,0,0,,1,1,1,1,1,1,1,1,0.945432723,1
1008,1009,3/1/20 6:55,TIA,Transient Ischemic Attack,0,0,,1,1,1,1,0.981481481,0.961538462,1,0.923076923,0.892315209,1
1009,1010,3/1/20 6:55,angioplasty,Angioplasty,0,0,,1,1,1,1,1,1,1,1,0.94365561,1
1010,1011,3/1/20 6:55,angioplasty,Angioplasty,0,0,,1,1,1,1,1,1,1,1,0.949149668,1
1011,1012,3/1/20 6:55,PDA,Patent ductus arteriosus,0,0,Posterior interventricular branch of right coronary artery,1,1,1,1,0.981481481,0.96,1,0.928571429,0.931657434,1
1012,1013,3/1/20 6:56,PDA,Patent ductus arteriosus,0,0,Posterior interventricular branch of right coronary artery,1,1,1,1,0.981481481,0.96,1,0.928571429,0.929250956,1
1013,1014,3/1/20 6:56,angioplasty,Angioplasty,0,0,,1,1,1,1,1,1,1,1,0.942731202,1
1014,1015,3/1/20 6:56,angioplasty,Angioplasty,0,0,,1,1,1,1,1,1,1,1,0.949150622,1
1015,1016,3/1/20 6:56,bowel or bladder incontinence,Fecal Incontinence,0,0,Urinary Bladder,1,1,1,1,0.227272727,0.517241379,0.39793082,0.642857143,0.623468578,0.378859663
1016,1017,3/1/20 6:56,"incontinence of urine , stool",Fecal Incontinence,0,0,,1,1,1,1,0.217391304,0.275862069,0.503075512,0.642857143,0.656549811,0.436682737
1017,1018,3/1/20 6:56,dialysis,Dialysis procedure,0,0,,1,1,1,1,0.263157895,0.444444444,0.629607886,0.461538462,0.472245425,0.548390064
