index,bleu_score,levenstein_sim,jaccard_sim,Euclidean_dist,cosine_sim,correct_answ,concept,range,negation,hof,location,negation_answ,hof_answ,location_answ,old_cosine
455,0.263157895,0.647058824,0.642857143,0.28941432883342105,0.42191976899547234,1,Drug Interactions,Interaction,0,0,,1.0,1.0,1.0,0.326243877
945,0.0,0.066666667,0.294117647,0.29362208892901737,0.3413982776078311,1,Kidney Calculi,nephrolithiasis,0,0,,1.0,1.0,1.0,0.199959472
1010,1.0,1.0,1.0,0.35018633902072904,0.3286681917629072,1,Angioplasty,angioplasty,0,0,,1.0,1.0,1.0,1.0
676,0.135135135,0.27777777800000003,0.533333333,0.30738756339997053,0.45295952228156644,0,Infections of musculoskeletal system,Infections,0,0,,,,,0.338255769
196,0.981481481,0.958333333,0.625,0.30932678069387165,0.0,1,Coronary Artery Disease,CAD,0,0,,1.0,1.0,1.0,1.0
699,1.0,1.0,1.0,0.3670035362243652,0.5427580057558689,1,Edema,edema,1,0,,1.0,1.0,1.0,1.0
566,0.0,0.2,0.28571428600000004,0.28974340111017227,0.30649667097763583,1,Kidney Diseases,nephropathy,0,0,,1.0,1.0,1.0,0.38639897100000004
692,1.0,1.0,1.0,0.4125297576189041,1.0,1,Pain,Pain,0,0,,1.0,1.0,1.0,1.0
150,0.0,0.208333333,0.26666666699999997,0.2520122562845548,0.3501106800906586,1,Coxitis,hip rheumatoid arthritis,0,0,Hip structure,1.0,1.0,1.0,0.0
255,0.0,0.09677419400000001,0.045454545,0.23290255240031651,0.0,0,Infantile Neuroaxonal Dystrophy,PLAN,0,0,,,,,-0.16849049600000002
210,0.263157895,0.125,0.294117647,0.3386756107211113,0.42010515919801866,1,Cerebrovascular accident,stroke,0,0,,1.0,1.0,1.0,0.563425779
100,0.263157895,0.470588235,0.5,0.41860120991865796,0.4130831448959985,1,Diabetes Mellitus,diabetes,1,0,,0.0,0.0,1.0,0.8091974259999999
649,0.263157895,0.4375,0.636363636,0.22181717306375504,0.3601592206856707,0,Stomach Diseases,stomach,0,0,Entire stomach,,,,0.672669709
977,0.82437276,0.794117647,0.933333333,0.27631939947605133,0.0,1,Urinary tract infection,URI,0,0,,1.0,1.0,1.0,0.6996005279999999
9,1.0,1.0,1.0,0.3157930100957553,0.3510621711293347,1,Hypertensive disease,Hypothyroidism,0,0,,1.0,1.0,1.0,1.0
127,0.0,0.21052631600000002,0.25,0.2355979929367701,0.363867286243476,1,Atrial Fibrillation,afib,0,0,,1.0,1.0,1.0,0.8008730409999999
1004,0.5,0.923076923,1.0,0.1330219539148467,0.0,1,Transient Ischemic Attack,DYSLIPIDEMIA,0,0,,1.0,1.0,1.0,0.496387571
147,0.0,0.076923077,0.2,0.36390593349933625,0.3109526904920737,1,Arthropathy,joint disease,0,0,Joints,1.0,1.0,1.0,0.435643911
204,0.526315789,0.384615385,0.454545455,0.3118656526009242,0.430854931473732,1,Injury wounds,wound,0,0,,1.0,1.0,1.0,0.640541121
520,0.774410774,0.18918918899999998,0.8,0.26563976953427,0.38488762933881054,1,Coronary Artery Disease,"artery disease , status post coronary",0,0,Coronary artery,1.0,0.0,1.0,0.737344682
105,0.263157895,0.470588235,0.5,0.4195365483562152,0.4130831448959985,1,Diabetes Mellitus,diabetes,0,0,,1.0,1.0,1.0,0.8091974259999999
974,0.263157895,0.6,0.642857143,0.37426626433928806,0.4295752955087717,1,Cholecystectomy procedure,cholecystectomy,0,0,,1.0,1.0,1.0,0.838336408
308,1.0,1.0,0.818181818,0.3408682458102703,0.40558102054160033,1,Heart failure,heart failure,0,1,Heart,1.0,1.0,1.0,1.0
448,0.333333333,0.818181818,0.611111111,0.303233421984173,0.39126556818683944,1,Deep Vein Thrombosis,deep venous thrombosis,0,0,Veins,1.0,1.0,0.0,0.844430337
732,0.263157895,0.166666667,0.4,0.28583770990371704,0.32193802827686974,1,Dyspnea,diaphoresis,0,0,,1.0,1.0,1.0,0.547777787
266,1.0,1.0,0.75,0.39189119040966036,0.4332968650216406,1,Obesity,obesity,0,0,,1.0,1.0,1.0,1.0
411,0.333333333,0.7826086959999999,0.578947368,0.2855943867138454,0.0,1,Deep Vein Thrombosis,DVT,0,0,Limb structure,1.0,1.0,1.0,0.844430337
164,0.25,0.9090909090000001,0.833333333,0.3057183213531971,0.4050285166654831,1,Food-Drug Interactions,Food/Drug Interaction,0,0,,1.0,1.0,1.0,0.8100879790000001
828,1.0,1.0,1.0,0.3522998034954071,0.40402661726392547,1,Thrombus,thrombus,0,0,,1.0,1.0,1.0,1.0
990,0.166666667,0.175,0.529411765,0.23494027968910006,0.4034370462245801,1,Depressive disorder,Type II Diabetes,0,0,,1.0,1.0,1.0,0.395424525
276,0.5,0.571428571,0.375,0.25498757511377335,0.4275076831380526,1,Obesity,obese,0,0,,1.0,1.0,1.0,0.714399695
805,1.0,1.0,1.0,0.4212037056684494,0.5333475941741789,1,Dizziness,dizziness,0,0,,1.0,1.0,1.0,1.0
38,0.263157895,0.5,0.5,0.19721380869547525,0.3561235238556509,1,Hypertensive disease,htn,0,0,,1.0,1.0,1.0,0.6737101670000001
314,1.0,1.0,0.818181818,0.33804452667633694,0.40558102054160033,1,Heart failure,heart failure,0,0,Heart,1.0,0.0,1.0,1.0
418,0.0,0.12,0.0625,0.23852738738059998,0.0,0,Deep Vein Thrombosis,CHH,0,0,,,,,0.632903278
967,0.6465517239999999,0.647058824,0.7333333329999999,0.2683115303516388,0.3631269695414674,1,Plain chest X-ray,chest X-Ray,0,0,Chest,1.0,1.0,1.0,0.6170595289999999
705,0.0,0.24,0.65,0.15845156013965606,0.0,0,"Disruptive, Impulse Control, and Conduct Disorders",ICD,0,0,,,,,0.245857745
860,0.981481481,0.967741935,0.923076923,0.2143752042736326,0.0,1,International Normalized Ratio,INR,0,0,,1.0,1.0,1.0,1.0
304,1.0,1.0,0.7777777779999999,0.42762835025787355,0.39673829672707095,1,Pneumonia,pneumonia,0,0,Right lung,1.0,1.0,1.0,1.0
964,0.6465517239999999,0.647058824,0.7333333329999999,0.284579761326313,0.3601184006849373,1,Plain chest X-ray,chest x-ray,0,0,Chest,1.0,1.0,1.0,0.6170595289999999
1002,0.172413793,0.176470588,0.642857143,0.18567638533810774,0.34939152461056616,1,Depressive disorder,Pulmonary adenoma,0,0,Lung,1.0,1.0,1.0,0.509897235
531,0.774410774,0.18918918899999998,0.8,0.26941352444035666,0.38488762933881054,1,Coronary Artery Disease,"disease , status post coronary artery",0,0,Coronary artery,1.0,0.0,1.0,0.328891605
47,0.981481481,0.96,0.833333333,0.31177006874765667,0.0,1,Congestive heart failure,CHF,0,0,,0.0,1.0,1.0,1.0
443,0.981481481,0.96,0.8,0.18727708359559378,0.0,1,Impatent structure,PDA,0,0,Posterior interventricular branch of right coronary artery,1.0,1.0,1.0,1.0
297,0.5,0.9,0.7777777779999999,0.3149243086576462,0.3891160948667675,1,Pneumonia,pneumoniae,0,0,,1.0,1.0,1.0,0.244303152
781,0.0,0.25,0.333333333,0.23036729395389557,0.0,0,Discontinued,DIS,0,0,,,,,-0.025968384
808,1.0,1.0,1.0,0.41520135700702665,0.5333475941741789,1,Dizziness,dizziness,0,0,,1.0,1.0,1.0,1.0
617,0.0,0.275862069,0.41176470600000004,0.18114249408245087,0.0,0,Hereditary Multiple Exostoses,EXT,0,0,,,,,0.204857625
40,0.263157895,0.5,0.5,0.3222748562693596,0.0,1,Hypertensive disease,HTN,0,0,,1.0,1.0,1.0,0.6737101670000001
163,0.25,0.9090909090000001,0.833333333,0.30549903959035873,0.4050285166654831,1,Food-Drug Interactions,Food/Drug Interaction,0,0,,1.0,1.0,1.0,0.8100879790000001
627,0.166666667,0.275,0.875,0.2568506257874625,0.4355288807159433,1,"Diabetes Mellitus, Non-Insulin-Dependent",Non-insulin dependent diabetes,0,0,,1.0,0.0,1.0,0.244843697
318,1.0,1.0,0.818181818,0.33825617159406346,0.40558102054160033,1,Heart failure,heart failure,0,0,Heart,1.0,1.0,1.0,1.0
538,0.0,0.04444444400000001,0.1875,0.18817054480314255,0.0,0,"Deafness, Sensorineural, And Male Infertility",DIS,0,0,,1.0,1.0,1.0,0.170714828
770,1.0,1.0,1.0,0.38808943033218385,0.5010476382449269,1,Lesion,lesion,0,0,,1.0,1.0,1.0,1.0
273,1.0,1.0,0.75,0.3920710623264313,0.4332968650216406,1,Obesity,obesity,0,0,,1.0,1.0,1.0,1.0
653,0.0,0.09677419400000001,0.235294118,0.11548238087977682,0.32588095783900756,0,Infantile Neuroaxonal Dystrophy,plan,0,0,,,,,-0.16849049600000002
641,0.333333333,0.7826086959999999,0.923076923,0.36586448763098034,0.38617573480558276,1,Coronary heart disease,coronary artery disease,1,0,Heart,1.0,1.0,1.0,0.6757999259999999
919,0.5,0.46666666700000003,0.615384615,0.3129830598831177,0.3325873451041324,1,Ultrasonography,ultrasound,0,0,,1.0,1.0,1.0,0.888970852
134,0.0,0.21052631600000002,0.25,0.27235861619313556,0.4162763003259897,1,Atrial Fibrillation,Afib,0,0,,1.0,1.0,1.0,0.8008730409999999
766,1.0,1.0,1.0,0.3967018395662308,1.0,1,Wheezing,Wheezing,0,0,,1.0,1.0,1.0,1.0
573,0.5,0.571428571,0.571428571,0.25483793914318087,0.4275076831380526,1,Obesity,obese,0,0,,1.0,1.0,1.0,0.714399695
176,0.263157895,0.5,0.5,0.32270122319459915,0.0,1,Hypertensive disease,HTN,0,0,,1.0,1.0,1.0,0.6737101670000001
962,0.0,0.234375,0.5,0.20918979744116464,0.0,1,Leukocyte adhesion deficiency type 1,LAD,0,0,Anterior descending branch of left coronary artery,1.0,1.0,1.0,0.632856071
34,0.263157895,0.5,0.5,0.32288893312215805,0.0,1,Hypertensive disease,HTN,0,0,,1.0,1.0,1.0,0.6737101670000001
909,0.80994898,0.6875,0.8666666670000001,0.24420987545616096,0.43841384852536813,1,White Blood Cell Count procedure,White blood cell count,0,0,,1.0,1.0,1.0,1.0
695,0.5,0.875,1.0,0.3136183708906174,0.536918063958486,1,Services,Service,0,0,,1.0,1.0,1.0,0.8828369979999999
131,1.0,1.0,0.75,0.32796678071220714,0.3987673323639889,1,Atrial Fibrillation,atrial fibrillation,0,0,Heart Atrium,1.0,1.0,0.0,1.0
804,0.135135135,0.130434783,0.23076923100000002,0.17975869867950678,0.0,0,Yes - Presence findings,YES,0,0,,,,,0.452659495
154,0.949019608,0.8857142859999999,0.064516129,0.06552825859506373,0.0,1,Squamous cell carcinoma of lung,SQUAMOUS CELL CARCINOMA OF THE LUNG,0,0,Squamous Epithelial Cells,1.0,1.0,0.0,1.0
869,0.0,0.42105263200000004,0.454545455,0.28993591368198396,0.0,1,Electrocardiography,ECG,0,0,,1.0,1.0,1.0,0.337476489
588,0.0,0.19047619,0.46666666700000003,0.26727565626303357,0.40098537592056355,0,Communicable Diseases,Infectious,0,0,,,,,0.543874189
437,0.6465517239999999,0.53125,0.647058824,0.34228085407188963,0.4391495074766378,1,Intervertebral Disc Degeneration,disc degeneration,0,0,Entire intervertebral disc of fifth lumbar vertebra,1.0,1.0,1.0,0.727939288
791,0.10869565199999999,0.214285714,0.363636364,0.24697563217745888,0.5584330389178113,0,Grade 3 Severe Adverse Event,severe,0,0,,,,,0.559259728
590,0.638888889,0.7894736840000001,0.761904762,0.320802366361022,0.0,1,Chronic Obstructive Airway Disease,COPD,0,0,,1.0,1.0,1.0,0.8808173840000001
322,0.0,0.09677419400000001,0.045454545,0.2330654338002205,0.0,0,Infantile Neuroaxonal Dystrophy,PLAN,0,0,,,,,-0.16849049600000002
545,0.981481481,0.958333333,0.923076923,0.309798817549433,0.0,1,Coronary Artery Disease,CAD,0,1,,1.0,1.0,1.0,1.0
652,0.0,0.09677419400000001,0.235294118,0.2329389261347907,0.0,0,Infantile Neuroaxonal Dystrophy,PLAN,0,0,,,,,-0.16849049600000002
50,0.981481481,0.96,0.833333333,0.10147618183067866,0.40211602939026697,1,Congestive heart failure,chf,0,0,,1.0,1.0,1.0,1.0
483,0.333333333,0.6521739129999999,0.10526315800000001,0.14700351513567425,0.0,1,Exercise stress test,EXERCISE TOLERANCE TEST,0,0,,1.0,1.0,1.0,1.0
789,0.10869565199999999,0.214285714,0.363636364,0.24422568579514822,0.5584330389178113,0,Grade 3 Severe Adverse Event,severe,0,0,,,,,0.559259728
701,0.0,0.24,0.65,0.158296949416399,0.0,0,"Disruptive, Impulse Control, and Conduct Disorders",ICD,0,0,,,,,0.245857745
303,1.0,1.0,0.066666667,0.15650664120912552,0.0,1,Pneumonia,PNEUMONIA,0,0,,1.0,1.0,1.0,1.0
155,1.0,1.0,0.9285714290000001,0.35008909766163143,0.37077080562078163,1,Squamous cell carcinoma,squamous cell carcinoma,0,0,Squamous Epithelial Cells,1.0,1.0,0.0,1.0
763,0.263157895,0.647058824,0.615384615,0.28693383435408276,0.42191976899547234,0,Drug Interactions,Interaction,0,0,,,,,0.326243877
637,0.263157895,0.4375,0.636363636,0.21663047870000204,0.3601592206856707,0,Stomach Diseases,stomach,0,0,Entire stomach,,,,0.672669709
816,0.17857142899999998,0.17391304300000002,0.26666666699999997,0.20170227863958903,0.0,0,Laboratory test finding,LABS,0,0,,,,,0.22365675399999999
115,0.981481481,0.958333333,0.625,0.3098145765917642,0.0,1,Coronary Artery Disease,CAD,0,1,,1.0,1.0,1.0,1.0
487,0.17857142899999998,0.1875,0.153846154,0.24970808518784388,0.30998031766368794,0,Procedure on hip,Hip,0,0,Hip structure,,,,0.42326722
904,0.263157895,0.5,0.818181818,0.31215110669533414,0.44293425120413304,1,Stretching exercises,stretching,1,0,,1.0,1.0,1.0,0.907065928

